FBgn0266994	CR45445
FBgn0015400	CG4977
FBgn0035228	CG12091
FBgn0053138	CG33138
FBgn0036099	CG11811
FBgn0086681	CG31801
FBgn0011848	CR30453
FBgn0011849	CR30455
FBgn0259982	CG15266
FBgn0011844	CR32125
FBgn0011845	CR31540
FBgn0011840	CR31574
FBgn0263027	CG43322
FBgn0053380	CR33380
FBgn0033527	CG11777
FBgn0266232	CR44927
FBgn0266231	CR44926
FBgn0266230	CR44925
FBgn0033523	CG12895
FBgn0025373	CG12389
FBgn0033521	CG12896
FBgn0266234	CR44929
FBgn0013995	CG5685
FBgn0266239	CR44934
FBgn0266238	CR44933
FBgn0033529	CG17765
FBgn0033528	CG11761
FBgn0037519	CG3014
FBgn0015402	CG2899
FBgn0263482	CR43597
FBgn0035257	CG12011
FBgn0035256	CG13930
FBgn0053099	CG33099
FBgn0035254	CG7974
FBgn0035253	CG7971
FBgn0035252	CG7970
FBgn0035251	CG7967
FBgn0035227	CG12090
FBgn0065032	CG8936
FBgn0035718	CG14820
FBgn0263480	CR43595
FBgn0002174	CG5504
FBgn0027085	CG7479
FBgn0066114	CG32775
FBgn0051892	CR31892
FBgn0013334	CG8884
FBgn0028687	CG1341
FBgn0028684	CG10370
FBgn0028685	CG3455
FBgn0013997	CG6827
FBgn0028683	CG12372
FBgn0065058	CR33794
FBgn0264983	CR44134
FBgn0264982	CR44133
FBgn0263484	CR43599
FBgn0264987	CR44138
FBgn0264986	CR44137
FBgn0028688	CG5378
FBgn0028689	CG10149
FBgn0030234	CG15211
FBgn0034317	CG14499
FBgn0032209	CG18144
FBgn0037515	CG3066
FBgn0052191	CG32191
FBgn0267125	CR45565
FBgn0038993	CG13843
FBgn0052190	CG32190
FBgn0062961	CR33942
FBgn0085233	CG34204
FBgn0250874	CG2713
FBgn0259848	CR42417
FBgn0250871	CG2467
FBgn0039965	CG13865
FBgn0052667	CG32667
FBgn0052666	CG32666
FBgn0052660	CR32660
FBgn0032204	CG4953
FBgn0030300	CG1747
FBgn0052669	CG32669
FBgn0002719	CG10120
FBgn0266991	CR45442
FBgn0031240	CG3345
FBgn0032741	CG10446
FBgn0039966	CG17515
FBgn0085234	CG34205
FBgn0064117	CG33714
FBgn0085235	CG34206
FBgn0032200	CG5676
FBgn0267182	CR45622
FBgn0033457	CG1675
FBgn0267180	CR45620
FBgn0267181	CR45621
FBgn0033308	CG8736
FBgn0267187	CR45627
FBgn0267184	CR45624
FBgn0267185	CR45625
FBgn0053392	CR33392
FBgn0053393	CR33393
FBgn0267188	CR45628
FBgn0263039	CR43334
FBgn0053396	CR33396
FBgn0053397	CR33397
FBgn0053394	CR33394
FBgn0031713	CG7277
FBgn0052449	CR32449
FBgn0052448	CG32448
FBgn0265168	CR44237
FBgn0033454	CG1671
FBgn0012001	CR31502
FBgn0012000	CR31500
FBgn0012003	CR31214
FBgn0012002	CR31572
FBgn0265162	CR44231
FBgn0033453	CG1667
FBgn0260400	CG4262
FBgn0031711	CG6907
FBgn0052445	CG32445
FBgn0260407	CG31842
FBgn0052447	CG32447
FBgn0052446	CG32446
FBgn0040718	CG15353
FBgn0264572	CR43944
FBgn0264573	CR43945
FBgn0264570	CR43942
FBgn0264571	CR43943
FBgn0032375	CG14932
FBgn0264574	CG43946
FBgn0040375	CG13760
FBgn0267988	CR46255
FBgn0267989	CR46256
FBgn0267982	CR46249
FBgn0267983	CR46250
FBgn0267986	CR46253
FBgn0267987	CR46254
FBgn0267984	CR46251
FBgn0267985	CR46252
FBgn0037174	CG14457
FBgn0067317	CG13415
FBgn0064119	CG33934
FBgn0040376	CG13759
FBgn0036091	CG18628
FBgn0052712	CG32712
FBgn0265298	CG5442
FBgn0265299	CR44272
FBgn0000439	CG2189
FBgn0265295	CR42871
FBgn0265296	CG42256
FBgn0265297	CG5119
FBgn0260660	CG42543
FBgn0003449	CG4528
FBgn0030594	CG9509
FBgn0259678	CG42347
FBgn0031701	CG14027
FBgn0030041	CG12116
FBgn0259677	CG42346
FBgn0259676	CG5553
FBgn0003447	CG32858
FBgn0037778	CG3910
FBgn0030040	CG15347
FBgn0039165	CG6204
FBgn0031318	CG4887
FBgn0031319	CG4896
FBgn0039161	CG13606
FBgn0039160	CG5510
FBgn0039163	CG5515
FBgn0031312	CG4775
FBgn0031313	CG5080
FBgn0031310	CG4764
FBgn0039169	CG5669
FBgn0031317	CG5118
FBgn0031314	CG4785
FBgn0031315	CG14341
FBgn0031060	CG14231
FBgn0065057	CR33726
FBgn0031062	CG14230
FBgn0052479	CG32479
FBgn0040734	CG15065
FBgn0000382	CG3954
FBgn0000384	CG17678
FBgn0266420	CG5581
FBgn0038268	CG3631
FBgn0011202	CG1768
FBgn0000253	CG8472
FBgn0016920	CG11020
FBgn0016926	CG4710
FBgn0011207	CG3959
FBgn0011204	CG12086
FBgn0011205	CG5725
FBgn0030599	CG9030
FBgn0283521	CG12052
FBgn0262564	CR43104
FBgn0031925	CG6730
FBgn0283525	CG4749
FBgn0263409	CR43455
FBgn0263408	CR43454
FBgn0262808	CG43179
FBgn0065051	CR33716
FBgn0038260	CG14855
FBgn0263403	CG43449
FBgn0263402	CG43448
FBgn0262806	CR43177
FBgn0263400	CG43446
FBgn0263407	CR43453
FBgn0263406	CR43452
FBgn0263405	CR43451
FBgn0263404	CG43450
FBgn0038262	CG14857
FBgn0259185	CG42289
FBgn0011971	CR31476
FBgn0261290	CG33779
FBgn0266138	CR44844
FBgn0029986	CG15332
FBgn0250869	CG42240
FBgn0038694	CG5217
FBgn0038695	CG14280
FBgn0038697	CG3581
FBgn0038690	CG11703
FBgn0038691	CG5250
FBgn0038692	CG3773
FBgn0038693	CG5237
FBgn0030377	CG1924
FBgn0030376	CG2750
FBgn0030375	CG11356
FBgn0030374	CG15734
FBgn0037413	CG15590
FBgn0037412	CG10303
FBgn0037411	CG1150
FBgn0030370	CG1950
FBgn0085377	CG34348
FBgn0085376	CG34347
FBgn0085374	CG34345
FBgn0036239	CG5684
FBgn0085371	CG34342
FBgn0085370	CG34341
FBgn0036235	CG6938
FBgn0033316	CG14749
FBgn0036237	CG18593
FBgn0036230	CG11570
FBgn0036232	CG14125
FBgn0033313	CG8639
FBgn0283625	CG46298
FBgn0015271	CG7833
FBgn0034858	CG10315
FBgn0034859	CG3520
FBgn0034500	CG11200
FBgn0034501	CG13868
FBgn0034502	CG13871
FBgn0034503	CG13867
FBgn0034504	CG8929
FBgn0034505	CG16739
FBgn0034850	CG9875
FBgn0034507	CG11192
FBgn0052650	CG32650
FBgn0283626	CR46299
FBgn0036878	CG9283
FBgn0038348	CG18519
FBgn0038349	CG6045
FBgn0038344	CG5205
FBgn0038345	CG5213
FBgn0038342	CG14870
FBgn0038343	CG14871
FBgn0038341	CG14869
FBgn0002926	CG10129
FBgn0030191	CG15306
FBgn0002924	CG7831
FBgn0030196	CG2222
FBgn0002921	CG5670
FBgn0052224	CR32224
FBgn0047000	CG33946
FBgn0052227	CG32227
FBgn0019990	CG1609
FBgn0052226	CG32226
FBgn0263842	CG43703
FBgn0052221	CG32221
FBgn0012058	CG8610
FBgn0052220	CG32220
FBgn0040582	CG5791
FBgn0015781	CG6009
FBgn0010339	CG8340
FBgn0053700	CG33700
FBgn0032810	CG13077
FBgn0015789	CG17060
FBgn0040588	CG13841
FBgn0010333	CG2248
FBgn0051804	CG31804
FBgn0051805	CG31805
FBgn0051806	CG31806
FBgn0030998	CG14195
FBgn0267476	CR45826
FBgn0267477	CR45827
FBgn0262114	CG42236
FBgn0051803	CG31803
FBgn0030993	CG7635
FBgn0030992	CG33253
FBgn0030991	CG7453
FBgn0267479	CR45829
FBgn0030997	CG7990
FBgn0051809	CG31809
FBgn0030995	CG7914
FBgn0030994	CG14193
FBgn0260987	CG17436
FBgn0260986	CG14781
FBgn0260985	CG14999
FBgn0004057	CG12529
FBgn0053891	CG33891
FBgn0032819	CG10463
FBgn0032042	CG13398
FBgn0032040	CG13386
FBgn0032047	CG13088
FBgn0262239	CR42946
FBgn0083952	CG34116
FBgn0262237	CR42944
FBgn0262235	CR42942
FBgn0032048	CG13094
FBgn0262233	CR42940
FBgn0052364	CG32364
FBgn0265939	CR44726
FBgn0265938	CR44725
FBgn0053893	CG33893
FBgn0053892	CG33892
FBgn0053895	CG33895
FBgn0053894	CG33894
FBgn0053897	CG33897
FBgn0053896	CG33896
FBgn0265931	CR44720
FBgn0053898	CG33898
FBgn0265933	CR44722
FBgn0265932	CR44721
FBgn0041184	CG15154
FBgn0265934	CR44723
FBgn0265937	CR44724
FBgn0011573	CG12019
FBgn0264836	CG44044
FBgn0034580	CG9357
FBgn0010622	CG9893
FBgn0010621	CG8439
FBgn0262581	CG43121
FBgn0053098	CG33098
FBgn0262583	CG43123
FBgn0039904	CG1710
FBgn0267065	CR45509
FBgn0039902	CG2177
FBgn0032261	CG6094
FBgn0039900	CG2381
FBgn0267069	CR45513
FBgn0267068	CR45512
FBgn0053093	CG33093
FBgn0053092	CG33092
FBgn0053095	CG33095
FBgn0264839	CR44047
FBgn0032269	CG7363
FBgn0039908	CG11533
FBgn0041232	CG32395
FBgn0041233	CG33151
FBgn0264838	CR44046
FBgn0041236	CG30330
FBgn0041237	CG13491
FBgn0041234	CG33150
FBgn0041235	CG30186
FBgn0041238	CG13495
FBgn0041239	CG30396
FBgn0086778	CG32538
FBgn0086779	CG11628
FBgn0040679	CG11373
FBgn0002543	CG5481
FBgn0002542	CG2684
FBgn0003145	CG6716
FBgn0003140	CG10930
FBgn0003882	CG10520
FBgn0003638	CG3019
FBgn0003149	CG5939
FBgn0051754	CR31754
FBgn0053278	CG33278
FBgn0051963	CR31963
FBgn0053276	CG33276
FBgn0053271	CG33271
FBgn0053270	CG33270
FBgn0053272	CG33272
FBgn0262992	CR43300
FBgn0004189	CR32867
FBgn0262993	CR43301
FBgn0004188	CR31379
FBgn0267742	CR46073
FBgn0267743	CR46074
FBgn0266918	CG32486
FBgn0266916	CG31258
FBgn0267744	CR46075
FBgn0266914	CR45374
FBgn0267192	CR45632
FBgn0266912	CR45372
FBgn0020518	CR32907
FBgn0266910	CR45370
FBgn0027660	CG3897
FBgn0015277	CG5373
FBgn0052855	CG32855
FBgn0022338	CG5452
FBgn0267746	CR46077
FBgn0267747	CR46078
FBgn0267748	CR46079
FBgn0024958	CG4900
FBgn0024956	CG7614
FBgn0024957	CG6342
FBgn0035064	CG16912
FBgn0038505	CG17283
FBgn0038506	CG5860
FBgn0038507	CG5863
FBgn0035060	CG16932
FBgn0020248	CG33166
FBgn0020249	CG7954
FBgn0266615	CG45122
FBgn0012037	CG8827
FBgn0038508	CG5866
FBgn0035069	CG3611
FBgn0051089	CG31089
FBgn0033050	CG7865
FBgn0262008	CG42826
FBgn0052380	CG32380
FBgn0031763	CG13996
FBgn0031762	CG9098
FBgn0031813	CG9527
FBgn0031760	CG9093
FBgn0031815	CG9526
FBgn0031814	CG9528
FBgn0031765	CG9109
FBgn0083946	CG34110
FBgn0031818	CG9536
FBgn0031769	CG9135
FBgn0031768	CG12393
FBgn0052053	CG32053
FBgn0028899	CG31817
FBgn0052056	CG32056
FBgn0052057	CG32057
FBgn0052054	CG32054
FBgn0052055	CG32055
FBgn0028893	CG31819
FBgn0028892	CG4161
FBgn0052058	CG32058
FBgn0029840	CG4320
FBgn0028897	CG4935
FBgn0052476	CG32476
FBgn0028895	CG17328
FBgn0028894	CG5869
FBgn0033056	CG7856
FBgn0266871	CR45332
FBgn0267117	CR45557
FBgn0046999	CG6429
FBgn0010926	CG5824
FBgn0031107	CG11734
FBgn0040007	CG18001
FBgn0040005	CG17883
FBgn0031103	CG12679
FBgn0031101	CG1631
FBgn0031100	CG1504
FBgn0265805	CR44594
FBgn0053664	CG33664
FBgn0033055	CG7861
FBgn0040009	CG17490
FBgn0032835	CG16772
FBgn0043070	CG15669
FBgn0053841	CG33841
FBgn0026147	CG16833
FBgn0026144	CG1435
FBgn0038565	CG7794
FBgn0026149	CG17252
FBgn0026148	CG12253
FBgn0083945	CG34109
FBgn0264911	CG44102
FBgn0051157	CG31157
FBgn0262594	CG33800
FBgn0265804	CR44593
FBgn0033054	CG14591
FBgn0265339	CR44293
FBgn0265338	CR44292
FBgn0264327	CR43786
FBgn0264326	CG6768
FBgn0264325	CG5429
FBgn0264324	CG31048
FBgn0262444	CR43010
FBgn0267951	CR46231
FBgn0264329	CG43788
FBgn0264328	CR43787
FBgn0051122	CG31122
FBgn0051121	CG31121
FBgn0262416	CR42964
FBgn0051126	CG31126
FBgn0051125	CG31125
FBgn0267668	CR46006
FBgn0267667	CR46005
FBgn0051658	CG31658
FBgn0267665	CR46003
FBgn0267664	CR46002
FBgn0267663	CR46001
FBgn0267662	CR46000
FBgn0267661	CR45999
FBgn0267660	CR45998
FBgn0262009	CG42827
FBgn0020369	CG1489
FBgn0026361	CG2916
FBgn0264561	CG33214
FBgn0011726	CG4254
FBgn0026369	CG15667
FBgn0035007	CG3492
FBgn0038564	CG7785
FBgn0259110	CG42252
FBgn0259111	CG42253
FBgn0259112	CR42254
FBgn0259113	CG6349
FBgn0030940	CG15040
FBgn0264787	CR44017
FBgn0082948	CR34645
FBgn0039752	CG15530
FBgn0267259	CR45695
FBgn0039756	CG9743
FBgn0026394	CG11767
FBgn0039754	CG9747
FBgn0039755	CG15531
FBgn0039758	CG9737
FBgn0039759	CG9733
FBgn0035008	CG3494
FBgn0037338	CG10018
FBgn0263615	CR43624
FBgn0035453	CG10357
FBgn0037332	CG14670
FBgn0037330	CG2109
FBgn0020638	CG10530
FBgn0037336	CG2519
FBgn0037624	CG8223
FBgn0262372	CR42890
FBgn0037626	CG8236
FBgn0037627	CG13318
FBgn0037620	CG9793
FBgn0037621	CG9797
FBgn0037622	CG8202
FBgn0037623	CG9801
FBgn0083941	CG34105
FBgn0260812	CG42563
FBgn0000173	CG18319
FBgn0265748	CR44555
FBgn0050200	CR30200
FBgn0037888	CG17210
FBgn0037889	CG5207
FBgn0264789	CR44019
FBgn0264788	CR44018
FBgn0267254	CG45690
FBgn0033243	CG14763
FBgn0262743	CG2637
FBgn0262375	CR42895
FBgn0267990	CR46257
FBgn0004414	CG14560
FBgn0014849	CG7327
FBgn0014848	CG7594
FBgn0262741	CR43126
FBgn0266302	CR44967
FBgn0020493	CG5201
FBgn0262740	CG11727
FBgn0004419	CG4916
FBgn0266873	CR45334
FBgn0033247	CG8722
FBgn0263968	CG32743
FBgn0050293	CG30293
FBgn0050290	CG30290
FBgn0050291	CG30291
FBgn0050296	CG30296
FBgn0050297	CR30297
FBgn0050295	CG30295
FBgn0033673	CG8298
FBgn0050298	CR30298
FBgn0050299	CR30299
FBgn0266874	CR45335
FBgn0027364	CG3871
FBgn0003997	CG5123
FBgn0020407	CG6814
FBgn0027360	CG9878
FBgn0266877	CR45338
FBgn0037232	CG9791
FBgn0266876	CR45337
FBgn0030911	CR15061
FBgn0260817	CG8825
FBgn0083936	CG34098
FBgn0266878	CR45339
FBgn0083938	CG34102
FBgn0028406	CG9414
FBgn0028407	CG8364
FBgn0037235	CG1103
FBgn0266557	CG3696
FBgn0030914	CG6106
FBgn0261274	CG1333
FBgn0011866	CR31980
FBgn0011867	CR30236
FBgn0011864	CR31982
FBgn0011865	CR31981
FBgn0011862	CR31977
FBgn0033679	CG8888
FBgn0052412	CG32412
FBgn0011861	CR31903
FBgn0033501	CG12911
FBgn0033500	CG12913
FBgn0036571	CG12272
FBgn0033502	CG12910
FBgn0036577	CG13073
FBgn0033504	CG18408
FBgn0011868	CR30228
FBgn0036574	CG16838
FBgn0266215	CR44910
FBgn0261934	CG42799
FBgn0266217	CR44912
FBgn0266216	CR44911
FBgn0261931	CG42797
FBgn0261930	CG6172
FBgn0261933	CG10753
FBgn0265875	CR44664
FBgn0267641	CR45979
FBgn0265423	CG44335
FBgn0267248	CR45688
FBgn0266219	CR44914
FBgn0261938	CG4644
FBgn0037580	CG7415
FBgn0035852	CG7387
FBgn0052413	CG32413
FBgn0037583	CG9684
FBgn0032908	CG9270
FBgn0032906	CG9273
FBgn0265870	CR44659
FBgn0032900	CG14401
FBgn0265871	CR44660
FBgn0035903	CG6765
FBgn0035902	CG6683
FBgn0035901	CG6745
FBgn0035272	CG13922
FBgn0035907	CG6662
FBgn0035906	CG6673
FBgn0035904	CG6776
FBgn0035279	CG13934
FBgn0035909	CG6822
FBgn0265873	CR44662
FBgn0031832	CG9596
FBgn0033241	CG2915
FBgn0243486	CG15151
FBgn0031831	CG11043
FBgn0083942	CG34106
FBgn0031786	CG13989
FBgn0034901	CG11300
FBgn0083940	CG34104
FBgn0040551	CG11686
FBgn0021750	CG4938
FBgn0036818	CG14074
FBgn0033246	CG11198
FBgn0262123	CG41265
FBgn0035730	CG17744
FBgn0262172	CR42879
FBgn0001285	CG8579
FBgn0267471	CR45821
FBgn0001281	CG7931
FBgn0001280	CG7933
FBgn0029763	CG4165
FBgn0267642	CR45980
FBgn0039782	CG15539
FBgn0250850	CG30149
FBgn0250851	CG33981
FBgn0002736	CG9401
FBgn0002734	CG8328
FBgn0002735	CG8333
FBgn0002732	CG8337
FBgn0002733	CG14548
FBgn0052601	CG32601
FBgn0052600	CG32600
FBgn0262598	CG7795
FBgn0000079	CG18730
FBgn0000078	CG17876
FBgn0030629	CG9123
FBgn0032358	CG4851
FBgn0010389	CG7223
FBgn0283479	CG5656
FBgn0032670	CG5783
FBgn0032671	CG7200
FBgn0032677	CG5790
FBgn0036725	CG18265
FBgn0039529	CG5612
FBgn0023458	CG3585
FBgn0267644	CR45982
FBgn0039528	CG5634
FBgn0039784	CG9698
FBgn0052939	CG32939
FBgn0260469	CR14578
FBgn0265104	CR44206
FBgn0265105	CR44207
FBgn0260466	CG33933
FBgn0260467	CG7071
FBgn0265101	CG9617
FBgn0265102	CG7161
FBgn0265103	CR44205
FBgn0264518	CR43917
FBgn0264514	CR43913
FBgn0264515	CR43914
FBgn0264516	CG43915
FBgn0263777	CG43694
FBgn0003285	CG4125
FBgn0264511	CR43910
FBgn0264512	CR43911
FBgn0264513	CR43912
FBgn0262127	CG33967
FBgn0039157	CG5501
FBgn0038039	CG5196
FBgn0001248	CG7176
FBgn0036728	CG7580
FBgn0283477	CG6987
FBgn0032495	CG16820
FBgn0000411	
FBgn0000412	CG9745
FBgn0000414	CG9695
FBgn0000416	CG12070
FBgn0030905	CG15059
FBgn0039109	CG10365
FBgn0039108	CG10232
FBgn0039107	CG10300
FBgn0003464	CG1391
FBgn0039104	CG10252
FBgn0039102	CG16705
FBgn0039101	CG16710
FBgn0003462	CG11793
FBgn0053519	CG33519
FBgn0031378	CG15362
FBgn0031379	CG7289
FBgn0031374	CG7337
FBgn0031375	CG31670
FBgn0053512	CG33512
FBgn0053513	CG33513
FBgn0053514	CG33514
FBgn0031372	CG7295
FBgn0053517	CG33517
FBgn0000449	CG12028
FBgn0032457	CG15483
FBgn0017545	CG2168
FBgn0036056	CG6709
FBgn0052418	CG32418
FBgn0262124	CG42595
FBgn0036502	CG7841
FBgn0016762	CG12273
FBgn0011260	CG4700
FBgn0013432	CG3717
FBgn0266452	CG45070
FBgn0266451	CG45077
FBgn0266450	CG45074
FBgn0266457	CR45082
FBgn0266456	CG45081
FBgn0266455	CG45080
FBgn0266454	CG45079
FBgn0283545	CG2709
FBgn0283546	CR46280
FBgn0033021	CG10417
FBgn0031942	CG7203
FBgn0037057	CG10512
FBgn0015946	CG4345
FBgn0015949	CG9854
FBgn0262827	CG43198
FBgn0262824	CG43195
FBgn0262825	CR43196
FBgn0262822	CR43193
FBgn0262823	CG43194
FBgn0262820	CG43191
FBgn0262821	CG43192
FBgn0031941	CG7211
FBgn0262828	CR43199
FBgn0265148	CR44217
FBgn0031598	CG3338
FBgn0284413	CR46327
FBgn0032350	CG6287
FBgn0040322	CG4144
FBgn0031590	CG3702
FBgn0040028	CG17450
FBgn0031592	CG3675
FBgn0284411	CR46325
FBgn0031596	CG15429
FBgn0031597	CG17612
FBgn0035085	CG3770
FBgn0030351	CG1840
FBgn0036819	CG6856
FBgn0030421	CG3812
FBgn0030352	CG15738
FBgn0037435	CG18048
FBgn0030354	CG1559
FBgn0030425	CG3775
FBgn0037436	CG10296
FBgn0036810	CG6885
FBgn0036811	CG6884
FBgn0030429	CG4661
FBgn0036813	CG6877
FBgn0036814	CG14073
FBgn0036815	CG6874
FBgn0029175	CG8433
FBgn0036817	CG6865
FBgn0036740	CG6259
FBgn0036741	CG7510
FBgn0033990	CG10265
FBgn0033996	CG11807
FBgn0005638	CG4354
FBgn0033994	CG7544
FBgn0036211	CG5946
FBgn0034985	CG3328
FBgn0036749	CG7460
FBgn0033998	CG8092
FBgn0033999	CG8093
FBgn0036218	CG14128
FBgn0033339	CG8266
FBgn0034523	CG13434
FBgn0034520	CG13424
FBgn0034521	CG13431
FBgn0031946	CG7164
FBgn0034527	CG9945
FBgn0029877	CG17717
FBgn0284255	CG5972
FBgn0284254	CG33139
FBgn0034528	CG11180
FBgn0034529	CG16742
FBgn0284251	CG12050
FBgn0284250	CG42702
FBgn0284253	CG33123
FBgn0036108	CG7941
FBgn0002909	CG8601
FBgn0267112	CR45552
FBgn0002901	CG7347
FBgn0005632	CG1945
FBgn0002905	CG6019
FBgn0039488	CG6066
FBgn0262333	CR43040
FBgn0026777	CG1836
FBgn0031945	CG7191
FBgn0267561	CR45901
FBgn0015582	CG12390
FBgn0044011	CG1859
FBgn0052820	CG32820
FBgn0010774	CG1101
FBgn0013811	CG15804
FBgn0013810	CG5526
FBgn0013813	CG1842
FBgn0013812	CG3723
FBgn0010357	CG18211
FBgn0010356	CG7704
FBgn0010355	CG17603
FBgn0259926	CG42449
FBgn0010352	CG11661
FBgn0010350	CG7962
FBgn0051826	CG31826
FBgn0051827	CG31827
FBgn0051824	CR31824
FBgn0051822	CR31822
FBgn0051823	CG31823
FBgn0051820	CG31820
FBgn0051821	CG31821
FBgn0262174	CR42881
FBgn0004087	CG14887
FBgn0267417	CG45770
FBgn0037299	CG1115
FBgn0267411	CG45764
FBgn0267412	CG45765
FBgn0267413	CG45766
FBgn0037295	CG12591
FBgn0037294	CG12590
FBgn0037297	CG1116
FBgn0037296	CG12161
FBgn0267418	CR45771
FBgn0267419	CR45772
FBgn0265487	CG33197
FBgn0037292	CG2022
FBgn0085359	CG34330
FBgn0085358	CG34329
FBgn0050192	CG30192
FBgn0050195	CG30195
FBgn0050197	CG30197
FBgn0050196	CG30196
FBgn0085423	CG34394
FBgn0050198	CR30198
FBgn0085421	CG34392
FBgn0085420	CG34391
FBgn0085427	CG34398
FBgn0085426	CG34397
FBgn0085357	CG34328
FBgn0085424	CG34395
FBgn0029766	CG15784
FBgn0262211	CR42918
FBgn0262210	CR42917
FBgn0032067	CG9465
FBgn0032066	CG9463
FBgn0032061	CG9314
FBgn0262214	CR42921
FBgn0004888	CG1065
FBgn0004889	CG6235
FBgn0004885	CG6863
FBgn0032069	CG9468
FBgn0032068	CG9466
FBgn0004880	CG1130
FBgn0053339	CG33339
FBgn0263343	CR43424
FBgn0033199	CG17985
FBgn0266401	CR45041
FBgn0053899	CG33899
FBgn0033192	CG2105
FBgn0033190	CG2137
FBgn0033191	CG1598
FBgn0033196	CG1358
FBgn0033194	CG2093
FBgn0033195	CG1360
FBgn0039929	CG11076
FBgn0032248	CG5343
FBgn0039299	CG11854
FBgn0039298	CG11853
FBgn0039297	CG11852
FBgn0032240	CG17768
FBgn0032243	CG5300
FBgn0032242	CG5355
FBgn0039925	CG17461
FBgn0039924	CG17471
FBgn0039291	CG13663
FBgn0032246	CG5168
FBgn0001612	CG10988
FBgn0001341	CG6189
FBgn0051383	CR31383
FBgn0053447	CR33447
FBgn0053444	CR33444
FBgn0014454	CG7216
FBgn0014455	CG11654
FBgn0053445	CR33445
FBgn0041250	CG13948
FBgn0053017	CG33017
FBgn0041252	CG15573
FBgn0046776	CR14033
FBgn0263220	CG43388
FBgn0053443	CR33443
FBgn0014092	CG4278
FBgn0264349	CR43805
FBgn0053441	CR33441
FBgn0264348	CR43804
FBgn0037454	CG1137
FBgn0262473	CG5490
FBgn0037996	CG4830
FBgn0037997	CG14742
FBgn0037994	CG4810
FBgn0037995	CG3809
FBgn0053213	CG33213
FBgn0037993	CG10095
FBgn0264344	CG43800
FBgn0027836	CG5729
FBgn0037998	CG4848
FBgn0037999	CG4860
FBgn0035594	CG4597
FBgn0035590	CG10673
FBgn0035591	CG4611
FBgn0035592	CG10674
FBgn0035593	CG4603
FBgn0264341	CG43797
FBgn0035598	CG4669
FBgn0260645	CG42537
FBgn0028523	CG5888
FBgn0028520	CG4891
FBgn0028527	CG18507
FBgn0025334	CG11182
FBgn0028525	CG4249
FBgn0025336	CG4882
FBgn0051080	CG31080
FBgn0264342	CG43798
FBgn0262338	CR43045
FBgn0266875	CR45336
FBgn0029693	CG6379
FBgn0029690	CG6414
FBgn0029123	CG18024
FBgn0029696	CG15571
FBgn0029697	CG15570
FBgn0029694	CG15375
FBgn0040973	CG16824
FBgn0267950	CR46230
FBgn0263241	CG33048
FBgn0038528	CG14326
FBgn0038529	CG14323
FBgn0038526	CG14327
FBgn0038527	CG14324
FBgn0038524	CG7623
FBgn0035733	CG8641
FBgn0035734	CG14823
FBgn0035735	CG8640
FBgn0035736	CG8638
FBgn0035041	CG13594
FBgn0267811	CR46136
FBgn0051678	CG31678
FBgn0259869	CR42438
FBgn0003612	CG8068
FBgn0263246	CG43389
FBgn0259860	CR42429
FBgn0259861	CR42430
FBgn0259862	CR42431
FBgn0259863	CR42432
FBgn0031745	CG8965
FBgn0031296	CG4415
FBgn0031747	CG9021
FBgn0031746	CG9029
FBgn0031741	CG11034
FBgn0031740	CG7239
FBgn0265169	CR44238
FBgn0031749	CG14000
FBgn0031299	CG4629
FBgn0031298	CG4428
FBgn0017482	CG3425
FBgn0036181	CG18331
FBgn0010078	CG3661
FBgn0052034	CR32034
FBgn0052036	CG32036
FBgn0052037	CG32037
FBgn0036184	CG7351
FBgn0025595	CG11325
FBgn0052039	CG32039
FBgn0025592	CG18374
FBgn0029718	CG7038
FBgn0010905	CG16757
FBgn0267601	CR45939
FBgn0010909	CG16973
FBgn0267173	CR45613
FBgn0267600	CR45938
FBgn0262479	CG43069
FBgn0267928	CR46209
FBgn0034546	CG13442
FBgn0261552	CG42670
FBgn0026164	CR31489
FBgn0043010	CG4643
FBgn0026160	CG7958
FBgn0026163	CR31487
FBgn0026162	CR31490
FBgn0265311	CR44284
FBgn0265310	CR44283
FBgn0265313	CG44286
FBgn0265312	CR44285
FBgn0026169	CR32884
FBgn0265314	CR44287
FBgn0262478	CG43068
FBgn0261556	CG42674
FBgn0264309	CG43784
FBgn0264308	CG43778
FBgn0266735	CR45208
FBgn0264301	CG43779
FBgn0266797	CR45259
FBgn0264303	CG43781
FBgn0261006	CR43568
FBgn0264305	CG43783
FBgn0264307	CG43782
FBgn0267608	CR45946
FBgn0051800	CG31800
FBgn0031423	CG3557
FBgn0250910	CG42244
FBgn0051105	CG31105
FBgn0267640	CR45978
FBgn0267643	CR45981
FBgn0051106	CG31106
FBgn0267645	CR45983
FBgn0051100	CG31100
FBgn0051103	CG31103
FBgn0051102	CG31102
FBgn0267649	CG45987
FBgn0267648	CG45986
FBgn0051109	CG31109
FBgn0051108	CG31108
FBgn0033404	CG1978
FBgn0265017	CR43751
FBgn0053771	CG33771
FBgn0053337	CG33337
FBgn0038579	CG14313
FBgn0000996	CG8171
FBgn0259139	CG6946
FBgn0033405	CG13954
FBgn0039734	CG7908
FBgn0039735	CG7911
FBgn0039736	CG7912
FBgn0039737	CG7920
FBgn0039730	CG7903
FBgn0039731	CG15524
FBgn0039732	CG15525
FBgn0039733	CG11504
FBgn0265163	CR44232
FBgn0039738	CG7921
FBgn0039739	CG15527
